x,y,popdensity
141.895833333549,45.479166666667,50.1787300109863
141.937500000217,45.479166666667,50.1787300109863
141.979166666885,45.479166666667,50.1787300109863
140.979166666855,45.437500000001,35.7004776000977
141.020833333523,45.437500000001,35.7004776000977
141.854166666881,45.437500000001,50.1787300109863
141.895833333549,45.437500000001,50.1787300109863
141.937500000217,45.437500000001,50.1787300109863
141.979166666885,45.437500000001,50.1787300109863
140.979166666855,45.395833333335,35.7004776000977
141.020833333523,45.395833333335,35.7004814147949
141.062500000191,45.395833333335,35.7004776000977
141.687500000209,45.395833333335,50.1787300109863
141.729166666877,45.395833333335,50.1787300109863
141.770833333545,45.395833333335,50.1787261962891
141.812500000213,45.395833333335,50.1787338256836
141.854166666881,45.395833333335,50.1787376403809
141.895833333549,45.395833333335,50.1787338256836
141.937500000217,45.395833333335,50.1787338256836
141.979166666885,45.395833333335,50.1787338256836
142.020833333553,45.395833333335,49.9198265075684
142.062500000221,45.395833333335,16.1306190490723
141.020833333523,45.354166666669,35.7004776000977
141.062500000191,45.354166666669,35.7004776000977
141.687500000209,45.354166666669,50.1787300109863
141.729166666877,45.354166666669,50.1787338256836
141.770833333545,45.354166666669,50.1787300109863
141.812500000213,45.354166666669,50.1787300109863
141.854166666881,45.354166666669,50.1787261962891
141.895833333549,45.354166666669,50.1787300109863
141.937500000217,45.354166666669,50.1787300109863
141.979166666885,45.354166666669,29.7656784057617
142.020833333553,45.354166666669,13.1572875976562
142.062500000221,45.354166666669,4.64995145797729
142.104166666889,45.354166666669,4.64995145797729
141.020833333523,45.3125000000029,35.7004814147949
141.645833333542,45.3125000000029,50.1787338256836
141.687500000209,45.3125000000029,50.1787300109863
141.729166666877,45.3125000000029,50.1787300109863
141.770833333545,45.3125000000029,50.1787300109863
141.812500000213,45.3125000000029,50.1787300109863
141.854166666881,45.3125000000029,50.1787338256836
141.895833333549,45.3125000000029,50.1787300109863
141.937500000217,45.3125000000029,50.1787300109863
141.979166666885,45.3125000000029,17.0525703430176
142.020833333553,45.3125000000029,4.64995145797729
142.062500000221,45.3125000000029,4.64995145797729
142.104166666889,45.3125000000029,4.64995145797729
142.145833333557,45.3125000000029,4.64995145797729
142.187500000225,45.3125000000029,4.64995145797729
141.604166666874,45.2708333333369,50.1787300109863
141.645833333542,45.2708333333369,50.1787338256836
141.687500000209,45.2708333333369,50.1787300109863
141.729166666877,45.2708333333369,44.4165954589844
141.770833333545,45.2708333333369,39.2685508728027
141.812500000213,45.2708333333369,50.1787338256836
141.854166666881,45.2708333333369,50.1787300109863
141.895833333549,45.2708333333369,50.1787338256836
141.937500000217,45.2708333333369,50.1787338256836
141.979166666885,45.2708333333369,42.1288070678711
142.020833333553,45.2708333333369,5.2874608039856
142.062500000221,45.2708333333369,4.64995193481445
142.104166666889,45.2708333333369,4.64995145797729
142.145833333557,45.2708333333369,4.64995193481445
142.187500000225,45.2708333333369,4.64995145797729
142.229166666892,45.2708333333369,4.64995145797729
141.187500000194,45.2291666666709,27.9437942504883
141.229166666862,45.2291666666709,27.8318901062012
141.604166666874,45.2291666666709,49.9902420043945
141.645833333542,45.2291666666709,37.0251884460449
141.687500000209,45.2291666666709,19.6444053649902
141.729166666877,45.2291666666709,16.176025390625
141.770833333545,45.2291666666709,19.6572265625
141.812500000213,45.2291666666709,49.5136299133301
141.854166666881,45.2291666666709,50.1787338256836
141.895833333549,45.2291666666709,50.1787300109863
141.937500000217,45.2291666666709,38.7411117553711
141.979166666885,45.2291666666709,26.6697521209717
142.020833333553,45.2291666666709,4.99420166015625
142.062500000221,45.2291666666709,4.64995145797729
142.104166666889,45.2291666666709,4.64995145797729
142.145833333557,45.2291666666709,4.64995145797729
142.187500000225,45.2291666666709,4.64995193481445
142.229166666892,45.2291666666709,4.64995193481445
142.27083333356,45.2291666666709,4.64995145797729
141.145833333526,45.1875000000049,31.6801376342773
141.187500000194,45.1875000000049,31.5560874938965
141.229166666862,45.1875000000049,29.5098896026611
141.27083333353,45.1875000000049,27.8318901062012
141.604166666874,45.1875000000049,23.5261211395264
141.645833333542,45.1875000000049,8.06485271453857
141.687500000209,45.1875000000049,8.06485271453857
141.729166666877,45.1875000000049,8.06485271453857
141.770833333545,45.1875000000049,8.06485271453857
141.812500000213,45.1875000000049,12.6438150405884
141.854166666881,45.1875000000049,28.1048774719238
141.895833333549,45.1875000000049,31.5849208831787
141.937500000217,45.1875000000049,8.22764682769775
141.979166666885,45.1875000000049,7.50469970703125
142.020833333553,45.1875000000049,4.87069988250732
142.062500000221,45.1875000000049,4.64995193481445
142.104166666889,45.1875000000049,4.64995193481445
142.145833333557,45.1875000000049,4.64995193481445
142.187500000225,45.1875000000049,5.11314678192139
142.229166666892,45.1875000000049,6.63969802856445
142.27083333356,45.1875000000049,6.89583110809326
142.312500000228,45.1875000000049,4.99821996688843
141.187500000194,45.1458333333389,31.6801376342773
141.229166666862,45.1458333333389,31.6592903137207
141.27083333353,45.1458333333389,28.1022682189941
141.312500000198,45.1458333333389,27.8318901062012
141.604166666874,45.1458333333389,8.06485176086426
141.645833333542,45.1458333333389,8.06485271453857
141.687500000209,45.1458333333389,8.06485271453857
141.729166666877,45.1458333333389,8.06485271453857
141.770833333545,45.1458333333389,8.06485366821289
141.812500000213,45.1458333333389,8.06485271453857
141.854166666881,45.1458333333389,8.06485271453857
141.895833333549,45.1458333333389,8.06485271453857
141.937500000217,45.1458333333389,8.06485271453857
141.979166666885,45.1458333333389,7.98129510879517
142.020833333553,45.1458333333389,5.52426862716675
