origin.name,origin.code,gender.name,gender.code,dest.name,dest.code,1960,1970,1980,1990,2000,origin.lat,origin.lon,dest.lat,dest.lon
Georgia,GEO,Total,TOT,Monaco,MCO,3020,3366,3067,4108,5204,42.315407,43.356892,43.750298,7.412841
Georgia,GEO,Total,TOT,Philippines,PHL,4241,4998,3150,4250,3075,42.315407,43.356892,12.879721,121.774017
Georgia,GEO,Total,TOT,Togo,TGO,3020,4289,4914,5513,6287,42.315407,43.356892,8.619543,0.824782
Germany,DEU,Total,TOT,Czech Republic,CZE,3498,4076,4934,4460,7929,51.165691,10.451526,49.817492,15.472962
Germany,DEU,Total,TOT,Guatemala,GTM,3788,5272,5379,4700,4846,51.165691,10.451526,15.783471,-90.230759
Germany,DEU,Total,TOT,Lebanon,LBN,4011,3070,3067,6986,7449,51.165691,10.451526,33.854721,35.862285
Germany,DEU,Total,TOT,Martinique,MTQ,3903,3475,3332,5701,7130,51.165691,10.451526,14.641528,-61.024174
Germany,DEU,Total,TOT,Mexico,MEX,4155,4070,4660,4731,6102,51.165691,10.451526,23.634501,-102.552784
Germany,DEU,Total,TOT,Sudan,SDN,4512,4844,6202,3599,4729,51.165691,10.451526,12.862807,30.217636
Germany,DEU,Total,TOT,Togo,TGO,3182,4366,5131,5879,6801,51.165691,10.451526,8.619543,0.824782
Germany,DEU,Total,TOT,Trinidad and Tobago,TTO,4742,4740,5709,5788,4508,51.165691,10.451526,10.691803,-61.222503
Ghana,GHA,Total,TOT,Sudan,SDN,3020,3366,4439,5969,7263,7.946527,-1.023194,12.862807,30.217636
Ghana,GHA,Total,TOT,Trinidad and Tobago,TTO,4241,3854,4914,4966,3868,7.946527,-1.023194,10.691803,-61.222503
Greece,GRC,Total,TOT,Albania,ALB,3233,3807,4656,5504,6683,39.074208,21.824312,41.153332,20.168331
Greece,GRC,Total,TOT,Bosnia and Herzegovina,BIH,3538,3914,6060,4615,4436,39.074208,21.824312,43.915886,17.679076
Greece,GRC,Total,TOT,Botswana,BWA,3519,3366,5681,5562,6660,39.074208,21.824312,-22.328474,24.684866
Greece,GRC,Total,TOT,Brazil,BRA,4294,4089,4112,3875,3554,39.074208,21.824312,-14.235004,-51.92528
Greece,GRC,Total,TOT,Croatia,HRV,3533,3906,6052,3284,3452,39.074208,21.824312,45.1,15.2
Greece,GRC,Total,TOT,Malawi,MWI,4427,4844,3578,3873,4402,39.074208,21.824312,-13.254308,34.301525
Greece,GRC,Total,TOT,Trinidad and Tobago,TTO,4241,3854,4914,4966,3868,39.074208,21.824312,10.691803,-61.222503
Greece,GRC,Total,TOT,Zambia,ZMB,4180,4065,3204,5021,5349,39.074208,21.824312,-13.133897,27.849332
Grenada,GRD,Total,TOT,Barbados,BRB,4938,4736,4793,5467,6689,12.262776,-61.604171,13.193887,-59.543198
Grenada,GRD,Total,TOT,Colombia,COL,3519,3854,3856,4250,4858,12.262776,-61.604171,4.570868,-74.297333
Grenada,GRD,Total,TOT,Netherlands Antilles,ANT,3834,3900,4153,5664,4193,12.262776,-61.604171,12.226079,-69.060087
Grenada,GRD,Total,TOT,Togo,TGO,3519,4289,5318,5969,6799,12.262776,-61.604171,8.619543,0.824782
Grenada,GRD,Total,TOT,Uruguay,URY,3020,3366,3066,3437,4858,12.262776,-61.604171,-32.522779,-55.765835
Guadeloupe,GLP,Total,TOT,Bosnia and Herzegovina,BIH,3020,3366,5318,3873,3624,16.995971,-62.067641,43.915886,17.679076
Guadeloupe,GLP,Total,TOT,Chad,TCD,3903,4289,5318,6394,7658,16.995971,-62.067641,15.454166,18.732207
Guadeloupe,GLP,Total,TOT,Cuba,CUB,4112,4290,3715,3220,5349,16.995971,-62.067641,21.521757,-77.781167
Guadeloupe,GLP,Total,TOT,Monaco,MCO,3903,3854,4329,5514,6800,16.995971,-62.067641,43.750298,7.412841
Guadeloupe,GLP,Total,TOT,Netherlands Antilles,ANT,3791,3855,4113,5660,7379,16.995971,-62.067641,12.226079,-69.060087
Guatemala,GTM,Total,TOT,El Salvador,SLV,4458,3705,4275,4750,6658,15.783471,-90.230759,13.794185,-88.89653
Guatemala,GTM,Total,TOT,Mexico,MEX,4754,4721,4142,4489,3099,15.783471,-90.230759,23.634501,-102.552784
Guinea,GIN,Total,TOT,Guinea-Bissau,GNB,3565,4029,4767,4021,4451,9.945587,-9.696645,11.803749,-15.180413
Guinea,GIN,Total,TOT,Senegal,SEN,3880,3256,3884,6206,7002,9.945587,-9.696645,14.497401,-14.452362
Guinea-Bissau,GNB,Total,TOT,Ethiopia,ETH,4706,5076,5896,6797,7875,11.803749,-15.180413,9.145,40.489673
Guyana,GUY,Total,TOT,Togo,TGO,3597,4807,5616,6474,7418,4.860416,-58.93018,8.619543,0.824782
Haiti,HTI,Total,TOT,Ireland,IRL,3020,3854,5995,5513,6287,18.971187,-72.285215,53.41291,-8.24389
Haiti,HTI,Total,TOT,Netherlands Antilles,ANT,4346,4458,4773,3971,4186,18.971187,-72.285215,12.226079,-69.060087
Honduras,HND,Total,TOT,Germany,DEU,3170,3238,3067,3557,3600,15.199999,-86.241905,51.165691,10.451526
Honduras,HND,Total,TOT,Panama,PAN,3775,4225,4146,5998,7476,15.199999,-86.241905,8.537981,-80.782127
Honduras,HND,Total,TOT,Trinidad and Tobago,TTO,3791,3707,4587,4481,3075,15.199999,-86.241905,10.691803,-61.222503
Hungary,HUN,Total,TOT,Bulgaria,BGR,4366,4911,5645,6353,4556,47.162494,19.503304,42.733883,25.48583
Hungary,HUN,Total,TOT,Canada,CAN,4270,4522,5018,6004,5600,47.162494,19.503304,56.130366,-106.346771
Hungary,HUN,Total,TOT,Cape Verde,CPV,3519,4289,4914,5969,7658,47.162494,19.503304,16.002082,-24.013197
Hungary,HUN,Total,TOT,Finland,FIN,4145,4740,6035,5108,7460,47.162494,19.503304,61.92411,25.748151
Hungary,HUN,Total,TOT,Germany,DEU,4134,5027,5699,5569,6884,47.162494,19.503304,51.165691,10.451526
Hungary,HUN,Total,TOT,Sierra Leone,SLE,3020,4289,5318,5969,3868,47.162494,19.503304,8.460555,-11.779889
Hungary,HUN,Total,TOT,Zimbabwe,ZWE,4337,5388,5973,6548,7130,47.162494,19.503304,-19.015438,29.154857
India,IND,Total,TOT,Bangladesh,BGD,4032,4683,5614,6611,7801,20.593684,78.96288,23.684994,90.356331
India,IND,Total,TOT,Cambodia,KHM,3576,3535,4914,5081,4082,20.593684,78.96288,12.565679,104.990963
India,IND,Total,TOT,Czech Republic,CZE,3903,4289,5318,4967,3138,20.593684,78.96288,49.817492,15.472962
India,IND,Total,TOT,Hungary,HUN,3308,4004,4233,4217,4623,20.593684,78.96288,47.162494,19.503304
India,IND,Total,TOT,Mali,MLI,3753,4086,4643,5141,4858,20.593684,78.96288,17.570692,-3.996166
India,IND,Total,TOT,Marshall Islands,MHL,3020,3854,4914,5969,6799,20.593684,78.96288,7.131474,171.184478
India,IND,Total,TOT,New Caledonia,NCL,3904,4881,5847,5878,6391,20.593684,78.96288,-20.904305,165.618042
India,IND,Total,TOT,Pakistan,PAK,4009,3790,3786,3546,3250,20.593684,78.96288,30.375321,69.345116
India,IND,Total,TOT,Timor-Leste,TLS,3904,4629,5077,6191,7130,20.593684,78.96288,-8.874217,125.727539
India,IND,Total,TOT,Togo,TGO,3626,4853,5650,6493,7469,20.593684,78.96288,8.619543,0.824782
India,IND,Total,TOT,Vanuatu,VUT,3865,4629,3715,3326,7263,20.593684,78.96288,-15.376706,166.959158
India,IND,Total,TOT,Zambia,ZMB,4756,4698,5256,5153,5512,20.593684,78.96288,-13.133897,27.849332
Indonesia,IDN,Total,TOT,Aruba,ABW,3020,3366,3856,4250,6799,-0.789275,113.921327,12.52111,-69.968338
Indonesia,IDN,Total,TOT,Austria,AUT,4692,3253,3893,3274,6766,-0.789275,113.921327,47.516231,14.550072
Indonesia,IDN,Total,TOT,Bangladesh,BGD,4803,4665,5681,6394,7658,-0.789275,113.921327,23.684994,90.356331
Indonesia,IDN,Total,TOT,Belgium,BEL,3069,3823,5529,5950,7478,-0.789275,113.921327,50.503887,4.469936
Indonesia,IDN,Total,TOT,Bosnia and Herzegovina,BIH,3020,3366,5318,3702,3368,-0.789275,113.921327,43.915886,17.679076
Indonesia,IDN,Total,TOT,Cambodia,KHM,3798,3767,4914,5418,4454,-0.789275,113.921327,12.565679,104.990963
Indonesia,IDN,Total,TOT,Chad,TCD,3903,4289,5318,6394,7658,-0.789275,113.921327,15.454166,18.732207
Indonesia,IDN,Total,TOT,Fiji,FJI,4366,4258,4329,5514,6800,-0.789275,113.921327,-16.578193,179.414413
Indonesia,IDN,Total,TOT,Kenya,KEN,3560,4042,4058,3483,6799,-0.789275,113.921327,-0.023559,37.906193
Indonesia,IDN,Total,TOT,New Caledonia,NCL,4145,4719,6234,6467,7299,-0.789275,113.921327,-20.904305,165.618042
Indonesia,IDN,Total,TOT,Tanzania,TZA,3118,3298,4440,4840,6236,-0.789275,113.921327,-6.369028,34.888822
Indonesia,IDN,Total,TOT,Timor-Leste,TLS,4044,4832,5287,6415,7392,-0.789275,113.921327,-8.874217,125.727539
Iraq,IRQ,Total,TOT,Bangladesh,BGD,3020,3366,3856,4250,5643,33.223191,43.679291,23.684994,90.356331
Iraq,IRQ,Total,TOT,Cameroon,CMR,3903,4289,4439,4026,3980,33.223191,43.679291,7.369722,12.354722
Iraq,IRQ,Total,TOT,Czech Republic,CZE,3519,4289,5318,4777,3466,33.223191,43.679291,49.817492,15.472962
Iraq,IRQ,Total,TOT,Pakistan,PAK,4017,4938,5029,4967,4859,33.223191,43.679291,30.375321,69.345116
Iraq,IRQ,Total,TOT,Tanzania,TZA,3263,3475,5509,6067,6442,33.223191,43.679291,-6.369028,34.888822
Ireland,IRL,Total,TOT,Bosnia and Herzegovina,BIH,3215,3575,5645,4149,3911,53.41291,-8.24389,43.915886,17.679076
Ireland,IRL,Total,TOT,Cape Verde,CPV,3519,3854,4914,5969,7263,53.41291,-8.24389,16.002082,-24.013197
Ireland,IRL,Total,TOT,Fiji,FJI,5001,3947,5681,3437,3868,53.41291,-8.24389,-16.578193,179.414413
Ireland,IRL,Total,TOT,Monaco,MCO,3376,4998,3539,4570,5792,53.41291,-8.24389,43.750298,7.412841
Ireland,IRL,Total,TOT,New Zealand,NZL,4162,4267,3650,5138,6687,53.41291,-8.24389,-40.900557,174.885971
Ireland,IRL,Total,TOT,South Africa,ZAF,4198,4362,4633,4827,5713,53.41291,-8.24389,-30.559482,22.937506
Ireland,IRL,Total,TOT,United Kingdom,GBR,4780,4735,4997,5512,6480,53.41291,-8.24389,55.378051,-3.435973
Ireland,IRL,Total,TOT,Uruguay,URY,3519,3366,3066,3437,6287,53.41291,-8.24389,-32.522779,-55.765835
Ireland,IRL,Total,TOT,Zimbabwe,ZWE,3485,4426,4902,5338,5764,53.41291,-8.24389,-19.015438,29.154857
Israel,ISR,Total,TOT,Bangladesh,BGD,3480,3298,4052,4777,5706,31.046051,34.851612,23.684994,90.356331
Israel,ISR,Total,TOT,Bulgaria,BGR,4213,4740,5438,6105,4280,31.046051,34.851612,42.733883,25.48583
Israel,ISR,Total,TOT,El Salvador,SLV,3903,5060,6063,7060,6498,31.046051,34.851612,13.794185,-88.89653
Israel,ISR,Total,TOT,Ethiopia,ETH,3903,3854,4914,5513,6287,31.046051,34.851612,9.145,40.489673
Israel,ISR,Total,TOT,Pakistan,PAK,3118,5431,5579,5615,5644,31.046051,34.851612,30.375321,69.345116
Israel,ISR,Total,TOT,Peru,PER,3165,3230,3191,3674,3466,31.046051,34.851612,-9.189967,-75.015152
Israel,ISR,Total,TOT,Togo,TGO,3560,4773,5579,6438,7379,31.046051,34.851612,8.619543,0.824782
Israel,ISR,Total,TOT,Uruguay,URY,3753,3707,3413,3873,3466,31.046051,34.851612,-32.522779,-55.765835
Italy,ITA,Total,TOT,Albania,ALB,3021,3575,4384,5196,6336,41.87194,12.56738,41.153332,20.168331
Italy,ITA,Total,TOT,Indonesia,IDN,4718,4086,4740,5878,6336,41.87194,12.56738,-0.789275,113.921327
Italy,ITA,Total,TOT,Monaco,MCO,3088,3116,4247,5412,6721,41.87194,12.56738,43.750298,7.412841
Italy,ITA,Total,TOT,Peru,PER,3820,3949,4121,3351,3056,41.87194,12.56738,-9.189967,-75.015152
Italy,ITA,Total,TOT,Sweden,SWE,3445,4816,4930,5629,6424,41.87194,12.56738,60.128161,18.643501
Italy,ITA,Total,TOT,Switzerland,CHE,3227,4261,4364,4352,4263,41.87194,12.56738,46.818188,8.227512
Italy,ITA,Total,TOT,Tanzania,TZA,4598,4888,5575,6152,5769,41.87194,12.56738,-6.369028,34.888822
Italy,ITA,Total,TOT,Trinidad and Tobago,TTO,4337,4258,5196,5196,3869,41.87194,12.56738,10.691803,-61.222503
Jamaica,JAM,Total,TOT,Barbados,BRB,4450,4438,4841,5744,7015,18.109581,-77.297508,13.193887,-59.543198
Jamaica,JAM,Total,TOT,Norway,NOR,3069,5281,3495,4630,7035,18.109581,-77.297508,60.472024,8.468946
Japan,JPN,Total,TOT,Argentina,ARG,4456,4846,5591,5527,5888,36.204824,138.252924,-38.416097,-63.616672
Japan,JPN,Total,TOT,Cambodia,KHM,4165,4185,5318,5878,5042,36.204824,138.252924,12.565679,104.990963
Japan,JPN,Total,TOT,Chad,TCD,3020,3854,4439,5513,6287,36.204824,138.252924,15.454166,18.732207
Japan,JPN,Total,TOT,Ethiopia,ETH,4241,4289,5318,5969,6799,36.204824,138.252924,9.145,40.489673
Japan,JPN,Total,TOT,Fiji,FJI,3520,3367,3332,4316,5497,36.204824,138.252924,-16.578193,179.414413
Japan,JPN,Total,TOT,Guatemala,GTM,3376,5226,5769,5788,7738,36.204824,138.252924,15.783471,-90.230759
Jordan,JOR,Total,TOT,Aruba,ABW,3519,3366,3856,4966,7263,30.585164,36.238414,12.52111,-69.968338
Jordan,JOR,Total,TOT,Bulgaria,BGR,4337,4881,5616,6320,4509,30.585164,36.238414,42.733883,25.48583
Jordan,JOR,Total,TOT,Trinidad and Tobago,TTO,4538,4289,5318,5513,3868,30.585164,36.238414,10.691803,-61.222503
Kazakhstan,KAZ,Total,TOT,Canada,CAN,3469,3422,3407,3783,4742,48.019573,66.923684,56.130366,-106.346771
Kazakhstan,KAZ,Total,TOT,Hungary,HUN,3508,4942,5296,5501,6094,48.019573,66.923684,47.162494,19.503304
Kazakhstan,KAZ,Total,TOT,Norway,NOR,4803,4665,4914,4966,5706,48.019573,66.923684,60.472024,8.468946
Kazakhstan,KAZ,Total,TOT,Zimbabwe,ZWE,3791,4807,5319,5788,6288,48.019573,66.923684,-19.015438,29.154857
Kenya,KEN,Total,TOT,Belgium,BEL,3519,4665,4052,4840,5569,-0.023559,37.906193,50.503887,4.469936
Kenya,KEN,Total,TOT,Ethiopia,ETH,3521,3732,4441,5116,6011,-0.023559,37.906193,9.145,40.489673
Kenya,KEN,Total,TOT,Monaco,MCO,4538,4998,4955,6238,7659,-0.023559,37.906193,43.750298,7.412841
Kenya,KEN,Total,TOT,Zimbabwe,ZWE,4040,5079,5606,6125,6682,-0.023559,37.906193,-19.015438,29.154857
Kuwait,KWT,Total,TOT,Indonesia,IDN,3903,3366,3856,4250,6442,29.31166,47.481766,-0.789275,113.921327
Kuwait,KWT,Total,TOT,Pakistan,PAK,4803,4599,4674,4548,4428,29.31166,47.481766,30.375321,69.345116
Kuwait,KWT,Total,TOT,Togo,TGO,3519,4998,5681,6761,7658,29.31166,47.481766,8.619543,0.824782
Latvia,LVA,Total,TOT,Canada,CAN,5019,5104,5272,5918,7190,56.879635,24.603189,56.130366,-106.346771
Latvia,LVA,Total,TOT,Estonia,EST,3853,4582,5733,5733,5144,56.879635,24.603189,58.595272,25.013607
Latvia,LVA,Total,TOT,New Zealand,NZL,4316,4499,4247,4595,3317,56.879635,24.603189,-40.900557,174.885971
Latvia,LVA,Total,TOT,Norway,NOR,4112,4414,4830,5141,4509,56.879635,24.603189,60.472024,8.468946
Latvia,LVA,Total,TOT,South Africa,ZAF,3030,3873,4926,3199,3750,56.879635,24.603189,-30.559482,22.937506
Latvia,LVA,Total,TOT,United States,USA,4966,4822,5351,5780,6789,56.879635,24.603189,37.09024,-95.712891
Latvia,LVA,Total,TOT,Zimbabwe,ZWE,3943,4969,5475,5970,6498,56.879635,24.603189,-19.015438,29.154857
Lebanon,LBN,Total,TOT,Bangladesh,BGD,4692,4594,5509,6474,7659,33.854721,35.862285,23.684994,90.356331
Lebanon,LBN,Total,TOT,Cameroon,CMR,4241,4998,5318,4903,4952,33.854721,35.862285,7.369722,12.354722
Lebanon,LBN,Total,TOT,Ethiopia,ETH,3682,3899,4643,5370,6288,33.854721,35.862285,9.145,40.489673
Lebanon,LBN,Total,TOT,South Africa,ZAF,4124,4311,4608,3353,4812,33.854721,35.862285,-30.559482,22.937506
Lebanon,LBN,Total,TOT,Tanzania,TZA,3904,4133,6265,6935,7379,33.854721,35.862285,-6.369028,34.888822
Lebanon,LBN,Total,TOT,Togo,TGO,3588,4800,5606,6448,7405,33.854721,35.862285,8.619543,0.824782
Lesotho,LSO,Total,TOT,Zimbabwe,ZWE,3317,4258,4740,5141,5497,-29.609988,28.233608,-19.015438,29.154857
Liberia,LBR,Total,TOT,Austria,AUT,4538,3854,5995,3431,3121,6.428055,-9.429499,47.516231,14.550072
Liberia,LBR,Total,TOT,Indonesia,IDN,3903,3366,3856,4966,4858,6.428055,-9.429499,-0.789275,113.921327
Liberia,LBR,Total,TOT,Mali,MLI,4706,5145,5789,6475,6268,6.428055,-9.429499,17.570692,-3.996166
Libya,LBY,Total,TOT,Belgium,BEL,4241,5281,5579,5514,6336,26.3351,17.228331,50.503887,4.469936
Libya,LBY,Total,TOT,Peru,PER,3020,3854,5318,4966,4858,26.3351,17.228331,-9.189967,-75.015152
Libya,LBY,Total,TOT,Uganda,UGA,4039,4445,5029,5970,7509,26.3351,17.228331,1.373333,32.290275
Liechtenstein,LIE,Total,TOT,Hungary,HUN,4179,4881,5164,5321,5854,47.166,9.555373,47.162494,19.503304
Lithuania,LTU,Total,TOT,Canada,CAN,4764,4828,4975,5596,6805,55.169438,23.881275,56.130366,-106.346771
Lithuania,LTU,Total,TOT,Hungary,HUN,4183,3351,3643,3628,3953,55.169438,23.881275,47.162494,19.503304
Lithuania,LTU,Total,TOT,Monaco,MCO,4538,4665,4695,5922,7304,55.169438,23.881275,43.750298,7.412841
Lithuania,LTU,Total,TOT,Norway,NOR,3713,3660,3857,4251,3895,55.169438,23.881275,60.472024,8.468946
Lithuania,LTU,Total,TOT,Turkey,TUR,5001,5091,4955,6191,3384,55.169438,23.881275,38.963745,35.243322
Lithuania,LTU,Total,TOT,Uruguay,URY,4542,4525,4318,3473,5530,55.169438,23.881275,-32.522779,-55.765835
Luxembourg,LUX,Total,TOT,Belgium,BEL,4140,4729,4977,4747,5243,49.815273,6.129583,50.503887,4.469936
Luxembourg,LUX,Total,TOT,United States,USA,3295,3466,3619,3324,3368,49.815273,6.129583,37.09024,-95.712891
Madagascar,MDG,Total,TOT,Burundi,BDI,3903,3854,3856,3948,3733,-18.766947,46.869107,-3.373056,29.918886
Madagascar,MDG,Total,TOT,Malawi,MWI,3903,4289,5885,6574,7387,-18.766947,46.869107,-13.254308,34.301525
Madagascar,MDG,Total,TOT,Trinidad and Tobago,TTO,4241,4289,5318,4966,3868,-18.766947,46.869107,10.691803,-61.222503
Madagascar,MDG,Total,TOT,Uganda,UGA,3263,3620,3857,4316,6336,-18.766947,46.869107,1.373333,32.290275
Malawi,MWI,Total,TOT,Ghana,GHA,4241,3854,3066,3702,6442,-13.254308,34.301525,7.946527,-1.023194
Malawi,MWI,Total,TOT,South Africa,ZAF,4019,3925,3751,5649,3393,-13.254308,34.301525,-30.559482,22.937506
Malaysia,MYS,Total,TOT,China,CHN,3904,5381,4506,5247,6935,4.210484,101.975766,35.86166,104.195397
Malaysia,MYS,Total,TOT,Hungary,HUN,3020,3854,3856,4250,3868,4.210484,101.975766,47.162494,19.503304
Malaysia,MYS,Total,TOT,Maldives,MDV,3020,3366,4914,4250,6799,4.210484,101.975766,3.202778,73.22068
Malaysia,MYS,Total,TOT,Sri Lanka,LKA,3541,4716,3828,3158,3013,4.210484,101.975766,7.873054,80.771797
Malaysia,MYS,Total,TOT,Tunisia,TUN,3520,4289,3648,6067,6660,4.210484,101.975766,33.886917,9.537499
Malaysia,MYS,Total,TOT,Zimbabwe,ZWE,3069,3993,4440,4777,5119,4.210484,101.975766,-19.015438,29.154857
Mali,MLI,Total,TOT,Zimbabwe,ZWE,3682,4629,5125,5615,6113,17.570692,-3.996166,-19.015438,29.154857
Malta,MLT,Total,TOT,Cameroon,CMR,3903,4665,4439,6394,6799,35.937496,14.375416,7.369722,12.354722
Malta,MLT,Total,TOT,Switzerland,CHE,4241,3808,5318,6588,7659,35.937496,14.375416,46.818188,8.227512
Malta,MLT,Total,TOT,Vanuatu,VUT,3903,4665,4439,3437,3868,35.937496,14.375416,-15.376706,166.959158
Martinique,MTQ,Total,TOT,Chad,TCD,3519,3854,4914,5513,6799,14.641528,-61.024174,15.454166,18.732207
Martinique,MTQ,Total,TOT,Cuba,CUB,3069,3238,3236,3606,6800,14.641528,-61.024174,21.521757,-77.781167
Martinique,MTQ,Total,TOT,Monaco,MCO,3519,3366,3578,4630,5854,14.641528,-61.024174,43.750298,7.412841
Martinique,MTQ,Total,TOT,Tanzania,TZA,4804,5091,3236,3523,7082,14.641528,-61.024174,-6.369028,34.888822
Mauritania,MRT,Total,TOT,Sudan,SDN,3376,3620,4830,6474,7948,21.00789,-10.940835,12.862807,30.217636
Mauritania,MRT,Total,TOT,Zimbabwe,ZWE,3519,4289,4914,4966,5643,21.00789,-10.940835,-19.015438,29.154857
Mauritius,MUS,Total,TOT,Belgium,BEL,3021,4258,4785,6101,7220,-20.348404,57.552152,50.503887,4.469936
Mauritius,MUS,Total,TOT,Canada,CAN,4669,3815,6048,4272,6574,-20.348404,57.552152,56.130366,-106.346771
Mauritius,MUS,Total,TOT,Ethiopia,ETH,4538,4998,5681,6761,7658,-20.348404,57.552152,9.145,40.489673
Mauritius,MUS,Total,TOT,Zambia,ZMB,3519,3366,4122,3438,3511,-20.348404,57.552152,-13.133897,27.849332
Mayotte,MYT,Total,TOT,Sudan,SDN,3069,3298,4440,5970,7418,-12.8275,45.166244,12.862807,30.217636
Mexico,MEX,Total,TOT,Antigua and Barbuda,ATG,3020,4289,3856,3437,3511,23.634501,-102.552784,17.060816,-61.796428
Mexico,MEX,Total,TOT,Peru,PER,3119,4134,5180,6245,6400,23.634501,-102.552784,-9.189967,-75.015152
Mexico,MEX,Total,TOT,Trinidad and Tobago,TTO,4145,4086,4988,4967,3624,23.634501,-102.552784,10.691803,-61.222503
Moldova,MDA,Total,TOT,Albania,ALB,3519,4289,4914,5969,7263,47.411631,28.369885,41.153332,20.168331
Moldova,MDA,Total,TOT,Bulgaria,BGR,3490,3914,4568,5091,3113,47.411631,28.369885,42.733883,25.48583
Moldova,MDA,Total,TOT,Chile,CHL,4538,3366,3066,3437,7658,47.411631,28.369885,-35.675147,-71.542969
Moldova,MDA,Total,TOT,Mexico,MEX,3021,3475,4439,3220,7263,47.411631,28.369885,23.634501,-102.552784
Moldova,MDA,Total,TOT,Norway,NOR,3519,3366,3066,5513,3229,47.411631,28.369885,60.472024,8.468946
Moldova,MDA,Total,TOT,South Africa,ZAF,4775,4844,4955,5562,3229,47.411631,28.369885,-30.559482,22.937506
Montserrat,MSR,Total,TOT,Barbados,BRB,4488,3367,5681,6394,7658,16.742498,-62.187366,13.193887,-59.543198
Montserrat,MSR,Total,TOT,Netherlands Antilles,ANT,3431,3475,3648,5081,6752,16.742498,-62.187366,12.226079,-69.060087
Morocco,MAR,Total,TOT,Chad,TCD,3519,4289,4914,5969,7263,31.791702,-7.09262,15.454166,18.732207
Morocco,MAR,Total,TOT,Ethiopia,ETH,4538,4665,5681,6394,7263,31.791702,-7.09262,9.145,40.489673
Morocco,MAR,Total,TOT,Indonesia,IDN,3903,3366,3856,4966,6942,31.791702,-7.09262,-0.789275,113.921327
Morocco,MAR,Total,TOT,Iraq,IRQ,3817,3685,3879,4745,7978,31.791702,-7.09262,33.223191,43.679291
Morocco,MAR,Total,TOT,Peru,PER,3215,4340,5475,3606,3368,31.791702,-7.09262,-9.189967,-75.015152
Morocco,MAR,Total,TOT,South Africa,ZAF,3519,3045,5164,6067,5340,31.791702,-7.09262,-30.559482,22.937506
Morocco,MAR,Total,TOT,Sudan,SDN,4517,4866,6197,5251,6621,31.791702,-7.09262,12.862807,30.217636
Mozambique,MOZ,Total,TOT,Burundi,BDI,4804,4740,4830,4961,4860,-18.665695,35.529562,-3.373056,29.918886
Mozambique,MOZ,Total,TOT,Italy,ITA,3520,4911,3225,5042,4037,-18.665695,35.529562,41.87194,12.56738
Mozambique,MOZ,Total,TOT,Monaco,MCO,3903,3366,4052,5141,6442,-18.665695,35.529562,43.750298,7.412841
Namibia,NAM,Total,TOT,Malawi,MWI,3682,3993,5826,6513,7322,-22.95764,18.49041,-13.254308,34.301525
Namibia,NAM,Total,TOT,Sudan,SDN,3021,3238,4384,5922,7379,-22.95764,18.49041,12.862807,30.217636
Nepal,NPL,Total,TOT,India,IND,3583,3966,4742,4993,6557,28.394857,84.124008,20.593684,78.96288
Nepal,NPL,Total,TOT,Kenya,KEN,3865,4373,4413,3874,7658,28.394857,84.124008,-0.023559,37.906193
Nepal,NPL,Total,TOT,Pakistan,PAK,4670,4539,4620,4480,4353,28.394857,84.124008,30.375321,69.345116
Nepal,NPL,Total,TOT,Sudan,SDN,3170,3420,4587,6191,7695,28.394857,84.124008,12.862807,30.217636
Nepal,NPL,Total,TOT,Switzerland,CHE,4241,3854,4439,5514,3672,28.394857,84.124008,46.818188,8.227512
Nepal,NPL,Total,TOT,Togo,TGO,3020,4289,4914,5969,6799,28.394857,84.124008,8.619543,0.824782
Netherlands,NLD,Total,TOT,Austria,AUT,4648,4394,4230,4293,6025,52.132633,5.291266,47.516231,14.550072
Netherlands,NLD,Total,TOT,Belgium,BEL,3483,4395,5239,5758,7748,52.132633,5.291266,50.503887,4.469936
Netherlands,NLD,Total,TOT,Brazil,BRA,3991,3881,4290,3883,4400,52.132633,5.291266,-14.235004,-51.92528
Netherlands,NLD,Total,TOT,Chile,CHL,3561,3869,3902,4710,6507,52.132633,5.291266,-35.675147,-71.542969
Netherlands,NLD,Total,TOT,Colombia,COL,3185,3636,3839,3933,3697,52.132633,5.291266,4.570868,-74.297333
Netherlands,NLD,Total,TOT,Dominican Republic,DOM,4479,4912,5380,5993,6821,52.132633,5.291266,18.735693,-70.162651
Netherlands,NLD,Total,TOT,El Salvador,SLV,3753,4184,4270,4251,5204,52.132633,5.291266,13.794185,-88.89653
Netherlands,NLD,Total,TOT,Mexico,MEX,3185,3630,4988,5315,7193,52.132633,5.291266,23.634501,-102.552784
Netherlands,NLD,Total,TOT,Monaco,MCO,4669,5226,4587,5788,7179,52.132633,5.291266,43.750298,7.412841
Netherlands,NLD,Total,TOT,Netherlands Antilles,ANT,4060,4176,4438,5506,6881,52.132633,5.291266,12.226079,-69.060087
Netherlands,NLD,Total,TOT,Senegal,SEN,4213,3575,4270,6663,7509,52.132633,5.291266,14.497401,-14.452362
Netherlands,NLD,Total,TOT,Suriname,SUR,4846,4333,3863,5243,6971,52.132633,5.291266,3.919305,-56.027783
Netherlands Antilles,ANT,Total,TOT,Aruba,ABW,3943,4184,4643,3423,4379,12.226079,-69.060087,12.52111,-69.968338
Netherlands Antilles,ANT,Total,TOT,Cuba,CUB,4952,5194,4384,3438,4769,12.226079,-69.060087,21.521757,-77.781167
